X;Y;OBJECTID;src_geo;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;vivant;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;dte_plantation;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;GlobalID;feuillage;remarquable
1718274.908;8292393.361;97;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;110;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{FC702A33-6659-4A5F-A5ED-031F0FCBD561};Feuillu;Non
1718306.315;8292411.064;98;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;3;100;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{6ACF927B-0FAD-4939-8626-419860D6BA74};Feuillu;Non
1718317.017;8292417.379;99;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;0;0;0;ABATTU;Non;;;;Alignement;Non;RAS;;0;;0;;VILLE;Non renseigne;{75BB053A-2D32-47AA-8D4A-D99D972716F9};;Non
1718347.107;8292434.272;100;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;135;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;0;;VILLE;TILCOR;{65D6C551-535F-409B-B995-BC72F9326E45};Feuillu;Non
1718358.951;8292441.346;101;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;135;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;0;;VILLE;TILCOR;{F9CA82C7-B146-42CE-93E1-B5B701898D85};Feuillu;Non
1718369.479;8292446.996;102;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;150;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;0;;VILLE;TILCOR;{8E961D66-9412-4949-AB45-A0D2480FC17D};Feuillu;Non
1718380.101;8292453.279;103;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;130;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{A2B6D6DC-1EBF-49DC-BDC8-0D96EB1AA49F};Feuillu;Non
1718395.593;8292462.403;104;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;170;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{1E2182CA-3099-4A66-B00F-022F7939A7D6};Feuillu;Non
1718408.588;8292469.368;105;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;160;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{70BC575E-6D7F-48DE-934F-63A58EA3B89D};Feuillu;Non
1718420.047;8292476.531;106;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;155;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;0;;VILLE;TILCOR;{57FD36A1-6F65-4C58-9E35-FF5DF57A1A1E};Feuillu;Non
1718490.713;8292518.842;107;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;190;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{90CD1B1A-73ED-4B5B-9ABE-0AE27049CD3D};Feuillu;Non
1718504.427;8292527.866;108;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;115;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{7F8DFFDD-62DB-4A48-BDAA-01BFB9D5EDE4};Feuillu;Non
1718516.967;8292536.123;109;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;140;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{D0B92CCF-258C-4602-B785-17D9F09AA324};Feuillu;Non
1718529.197;8292544.659;110;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;170;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{F0E7CCDB-4437-4E7B-9711-48D996459C35};Feuillu;Non
1718541.866;8292553.56;111;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;5;140;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{E1DD6A14-38F7-42AA-BF92-B787FB1AA2F8};Feuillu;Non
1718569.32;8292572.949;112;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;150;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{33387E43-9F04-4C21-B82D-7284D5E7D812};Feuillu;Non
1718580.069;8292580.54;113;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;150;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{D6D52220-EF39-438D-9302-D09B977E734B};Feuillu;Non
1718594.136;8292590.474;114;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;5;145;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{12210E1E-5966-40EF-BDA2-B86C09316B94};Feuillu;Non
1718607.734;8292600.1;115;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;5;125;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{871377D7-DD52-4CA6-A572-71C959367D27};Feuillu;Non
1718619.563;8292608.501;116;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;160;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILTOM;{14A76C21-DE96-4D23-B8DD-954C9E09487C};Feuillu;Non
1718632.744;8292617.863;117;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;120;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;4;;VILLE;TILCOR;{4B2926E6-2CD2-40F2-9970-E581FF103A79};Feuillu;Non
1718646.659;8292627.745;118;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;110;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{0E03ECC4-BF14-4A0D-87F9-1001EFEBCA54};Feuillu;Non
1718657.403;8292635.376;119;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;120;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{12D6DCD0-639B-4208-8177-29F517AB3CC1};Feuillu;Non
1718672.583;8292646.157;120;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;145;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{2FB7D48B-967D-41AB-BC94-DD164A43A596};Feuillu;Non
1718684.079;8292654.321;121;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;185;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{460069DA-DB03-4469-B731-5B5BB7FCB55A};Feuillu;Non
1718697.656;8292663.964;122;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;180;Essouche;Non;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;1;01/11/2012 01:00;VILLE;TILCOR;{16161016-9421-43CD-9662-289390CBF7F1};Feuillu;Non
1718709.343;8292672.264;123;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;145;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{DAF50F2A-B518-4765-B982-8D084A089332};Feuillu;Non
1718722.756;8292681.787;124;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;165;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{308ACF9F-9EBD-434E-AA33-3BC4920904D5};Feuillu;Non
1718747.438;8292699.93;125;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;105;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{3F1920AA-B2F0-418C-98EC-3CFDF2F0268C};Feuillu;Non
1718758.96;8292708.338;126;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;150;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{96367C63-2EC7-48EB-87AD-6AEDA212C596};Feuillu;Non
1718769.624;8292715.906;127;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;5;145;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{CC377203-38A5-4167-9031-3AA0FA439500};Feuillu;Non
1718784.079;8292726.427;128;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;160;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{8A8750A8-0F1F-491B-BC61-98545002C0E9};Feuillu;Non
1718799.111;8292736.837;129;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;105;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{67AAA505-F0F9-4E58-9148-C2B9576DA01A};Feuillu;Non
1718825.252;8292755.42;130;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;165;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{F3E924FF-3ABB-4535-94DA-5D03C1706C7E};Feuillu;Non
1718837.778;8292764.325;131;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;4;150;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{9EA18F39-1563-482C-A916-1635D50C41AE};Feuillu;Non
1718863.011;8292782.263;132;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;120;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{1201E09C-5976-41A8-9D22-FF6F5C374A35};Feuillu;Non
1718875.97;8292791.475;133;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;130;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{B7CF3373-038A-4487-90D1-B17156D0519A};Feuillu;Non
1718952.978;8292845.233;134;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;130;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{8F0E1BB7-B203-4E8F-97AD-6DA0A3160956};Feuillu;Non
1718965.59;8292854.348;135;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;135;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{F3A7420A-2FFD-42E0-865A-21C1310C8797};Feuillu;Non
1718971.618;8292858.473;136;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;145;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{203A5087-66ED-4A4B-943C-3EDE46444358};Feuillu;Non
1718997.33;8292876.913;137;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;130;EN PLACE;Oui;adulte;reduit relache;fosse arbre;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{22CA8FC4-AF90-464C-BC64-E4A29EF74D2F};Feuillu;Non
1719005.511;8292882.869;138;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;110;EN PLACE;Oui;adulte;reduit relache;fosse arbre;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{1A44A496-81F7-4E07-A59C-8EEE9C84E39D};Feuillu;Non
1719038.644;8292905.86;139;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;100;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{EF0E1EB2-EBB1-4758-8424-F882D84C6AF1};Feuillu;Non
1719055.092;8292917.476;140;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;165;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{B39EAB44-3D61-424C-8289-BE073778C192};Feuillu;Non
1719082.235;8292936.643;141;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;5;105;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{E9026302-7CE9-40E2-B35F-04F44562FE44};Feuillu;Non
1719095.071;8292945.503;142;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;140;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{3C7B5A7C-8148-447F-8821-D5A4220346BD};Feuillu;Non
1719105.223;8292952.801;143;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;100;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{464CEBCD-34B9-4402-A56B-D15685B3CC5A};Feuillu;Non
1719113.84;8292958.961;144;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;3;115;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{ED866E3F-4D1E-4174-88EA-7253063D9138};Feuillu;Non
1719125.651;8292967.205;145;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;2;120;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{A9DF5B20-D65D-48B2-A10E-E5C783D552FE};Feuillu;Non
1719139.116;8292976.714;146;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;125;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{B6E138CE-DB68-4CBC-A1EC-02C94A85C79D};Feuillu;Non
1719151.089;8292985.142;147;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;115;EN PLACE;Oui;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;;VILLE;TILCOR;{6CFE1F51-8FC3-4C94-90F0-C31091EE8AFD};Feuillu;Non
1719163.68;8292994.146;148;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;5;135;EN PLACE;Oui;adulte;reduit relache;Bande de terre;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{5D0D9BA9-695F-4F45-B31E-4779C09F01E8};Feuillu;Non
1719188.45;8293011.44;149;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;150;SUPPRIME;Non;adulte;reduit relache;gazon;Alignement;Non;RAS;;50;10;2;01/07/2017 00:00;VILLE;TILCOR;{0C85684B-F16B-431D-84B4-29BFBD4D67C8};Feuillu;Non
1719213.935;8293030.744;150;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;3;155;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{221127D4-F81C-4021-9C53-2D55D2A517EC};Feuillu;Non
1719250.49;8293055.104;151;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;11;2;135;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{2FF61D5E-994C-409A-AB80-E06B1D8463AE};Feuillu;Non
1719296.967;8293087.062;152;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;10;4;125;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{E1CE139A-6F8A-4DAA-83CC-10EF05560AED};Feuillu;Non
1719334.398;8293113.374;153;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;4;95;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{284B0D22-16AE-4AF8-8037-6DA8256CEEAA};Feuillu;Non
1719349.308;8293123.528;154;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;94;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{17FB9495-C621-47D8-B2D6-3BF9CB1B3F2F};Feuillu;Non
1719375.208;8293141.552;155;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;3;110;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{F9ED9B80-9CB5-4E07-8B86-7A51B6B8353D};Feuillu;Non
1719487.929;8293967.459;156;Orthophoto;Quartier Saint-Martin - Oestres;Rue Jean Mermoz;13;4;160;EN PLACE;Oui;adulte;reduit relache;gazon;Isole;Non;RAS;;50;10;1;;VILLE;PLAACE;{F1969848-8BB2-4458-A995-592342ECB549};Feuillu;Non
1719388.727;8293150.885;157;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;110;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{0F3750E4-A67D-4873-B35A-8DA4B71772EB};Feuillu;Non
1719416.63;8293170.132;158;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;105;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{C53430F0-E04A-4EFE-94EA-2FEE7F0D9B24};Feuillu;Non
1719462.847;8293201.896;159;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;7;2;100;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{2DD62B8E-6ED4-4CD3-8448-D58B87EA65B1};Feuillu;Non
1719468.238;8293205.738;160;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;90;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{8656F1BE-A0D5-4A42-BF90-886C96848848};Feuillu;Non
1719474.741;8293209.863;161;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;90;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{0FFBEDEB-7B44-4686-B0FC-15F954933057};Feuillu;Non
1719485.996;8293217.711;162;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;85;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{7A3C0229-9984-4D8E-B090-235D8DC5DAB5};Feuillu;Non
1719500.26;8293227.61;163;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;95;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{862540FC-761D-46B5-9271-AEC31EE5AB3A};Feuillu;Non
1719504.979;8293230.946;164;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;70;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{394AECA0-26F5-49B9-9267-5E7DD2DF92FF};Feuillu;Non
1719515.226;8293238.189;165;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;85;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{8E373C71-3F7B-40C0-9A1F-FA5B909366D5};Feuillu;Non
1719520.088;8293241.66;166;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;70;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{76238BAF-C03E-4B7C-9A52-88FDD291FA80};Feuillu;Non
1719525.957;8293245.627;167;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;65;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{940B1B39-7DA5-422F-8570-48D28B82CABC};Feuillu;Non
1719529.923;8293248.641;168;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;8;2;65;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{CD793C3B-BF6A-4262-B976-D8430E5074ED};Feuillu;Non
1719545.587;8293259.923;169;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;120;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{02C73741-A172-49A0-822D-B4A4D848B10C};Feuillu;Non
1719550.028;8293263.572;170;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;100;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{6C7359FE-970A-4F96-ACEB-41505CFE6241};Feuillu;Non
1719554.786;8293266.745;171;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;75;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{616505CB-CD4D-4106-9678-74AB6232537D};Feuillu;Non
1719559.386;8293270.553;172;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;90;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{9A8D7CD4-24CF-4131-B191-DC3658E5D34E};Feuillu;Non
1719563.986;8293273.885;173;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;75;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{9AC6E204-0A18-4938-9404-6C7DF4B830A4};Feuillu;Non
1719569.209;8293277.355;174;Orthophoto;Quartier Saint-Martin - Oestres;Rue de Paris;9;2;115;EN PLACE;Oui;adulte;reduit relache;Revetement non permeable;Alignement;Oui;RAS;;50;10;2;;VILLE;TILCOR;{49DA2F61-3E4B-419E-A9D6-E393859F543F};Feuillu;Non
1719474.309;8293946.918;175;Orthophoto;Quartier Saint-Martin - Oestres;Rue Jean Mermoz;12;3;160;Essouche;Non;adulte;reduit relache;gazon;Isole;Non;RAS;;50;10;1;01/07/2012 02:00;VILLE;PLAACE;{4F73D52D-EBE7-4E5D-879B-3161EC722C7D};Feuillu;Non
1719466.344;8293958.549;176;Orthophoto;Quartier Saint-Martin - Oestres;Rue Jean Mermoz;12;3;185;EN PLACE;Oui;adulte;reduit relache;gazon;Isole;Non;RAS;;50;10;2;;VILLE;PLAACE;{C72256B5-5C8E-47F2-9C7E-7E2126B82830};Feuillu;Non
1719478.812;8293967.563;177;Orthophoto;Quartier Saint-Martin - Oestres;Rue Jean Mermoz;13;4;155;EN PLACE;Oui;adulte;reduit relache;gazon;Isole;Non;RAS;;50;10;1;;VILLE;PLAACE;{97067343-32BD-4AA4-9D3B-967CD61EEBD2};Feuillu;Non
1719488.978;8293963.477;178;Orthophoto;Quartier Saint-Martin - Oestres;Rue Jean Mermoz;13;4;155;Essouche;Non;adulte;reduit relache;gazon;Isole;Non;RAS;;50;10;2;01/07/2012 02:00;VILLE;PLAACE;{C6F83DEC-5179-4304-B1F8-6E0A1080D643};Feuillu;Non
1721537.172;8295807.318;179;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;9;2;195;SUPPRIME;Non;adulte;semi libre;Bande de terre;Alignement;Oui;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{68774609-17EC-4426-9328-9E76D40AC69B};Feuillu;Non
1721531.732;8295803.548;180;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;8;2;120;REMPLACE;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/03/2015 01:00;VILLE;CATBIG;{C475E6E7-7995-49D6-9BFD-3040752861C1};Feuillu;Non
1721525.888;8295799.564;181;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;9;2;180;REMPLACE;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;2;01/03/2015 01:00;VILLE;CATBIG;{E76072A3-FD6A-441D-8D2C-B3072A3CC434};Feuillu;Non
1721511.913;8295791.216;182;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;9;2;190;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{8CE1F904-ED99-4177-BC52-CDEEA5E40253};Feuillu;Non
1721505.091;8295786.164;183;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;10;2;150;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;2;01/11/2017 00:00;VILLE;CATBIG;{AC798BDA-E2E7-4E0B-A2CE-4F0FA463E175};Feuillu;Non
1721499.878;8295782.638;184;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;6;2;115;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{74FC9B16-363A-4906-B13C-FA602431F66A};Feuillu;Non
1721489.244;8295775.29;185;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;11;2;150;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{1F38F1EE-A976-4792-838D-A31A8D0A7ADE};Feuillu;Non
1721483.045;8295771.099;186;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;11;2;190;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{17955EAA-3B76-44D3-BEDC-EA0E2D748AEA};Feuillu;Non
1721475.645;8295765.974;187;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;11;2;175;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{656EC022-CC30-4B8B-B1FD-EDE7FFAD6C1A};Feuillu;Non
1721465.096;8295758.663;188;Orthophoto;Quartier de l'Europe;Avenue Robert Schuman;11;2;185;SUPPRIME;Non;adulte;semi libre;gazon;Alignement;Non;RAS;;50;10;1;01/11/2017 00:00;VILLE;CATBIG;{8AAFC9F9-D4DB-43F2-8A8C-E1826D70E359};Feuillu;Non
